title,price,preprice,discount,url,brand,sku,main_material,gender
NOW SHOES DF4 Casual Sport Shoes Stylish SAMBA Inspired Youth Design,350.0,455.0,0.0023,https://www.jumia.com.eg/now-shoes-df4-casual-sport-shoes-stylish-samba-inspired-youth-design-133598043.html,now shoes,BR769FS27U059NAFAMZ,mixed,Unisex
ed Suede Elegant Ballerina - Beige,275.0,375.0,0.0027,https://www.jumia.com.eg/generic-ed-suede-elegant-ballerina-beige-100766327.html,adidas,GE810FS2UMEZWNAFAMZ,mixed,Unisex
Sock Up Sneakers Black,349.0,349.0,0.0,https://www.jumia.com.eg/generic-sock-up-sneakers-black-30986446.html,adidas,GE810FS12DSIVNAFAMZ,mixed,Unisex
"Shoehorn A 30cm long shoehorn made of durable and lightweight metal, a practical tool for putting on shoes easily and comfortably without bending over, a shoehorn suitable for all ages and the elderly",108.75,156.0,0.003,https://www.jumia.com.eg/generic-shoehorn-a-30cm-long-shoehorn-made-of-durable-and-lightweight-metal-a-practical-tool-for-putting-on-shoes-easily-and-comfortably-without-bending-over-a-shoehorn-suitable-for-all-ages-and-the-elderly-133951532.html,adidas,GE810FC21JDI5NAFAMZ,mixed,Unisex
Puma Disperse Xt 3 Wn S Hypernatural Training Footwear - Black,7358.0,8649.0,0.0015,https://www.jumia.com.eg/puma-disperse-xt-3-wn-s-hypernatural-training-footwear-black-130649394.html,puma,PU466FS2GY1M3NAFAMZ,mixed,Unisex
Skechers Bobs Infinity Sneakers - Black Black,3185.0,5399.0,0.0043,https://www.jumia.com.eg/skechers-bobs-infinity-sneakers-black-black-130119082.html,skechers,SK596FS249FQ7NAFAMZ,textile,Unisex
LC Waikiki Faux Leather Men's Lace-Up Sneakers,799.0,799.0,0.0,https://www.jumia.com.eg/lc-waikiki-faux-leather-mens-lace-up-sneakers-133890496.html,lc waikiki,LC160FS2SV1GPNAFAMZ,synthetic,Men
ADIDAS Copa Pure 3 Club Turf Boots Kids IE1186,2099.25,2799.0,0.0025,https://www.jumia.com.eg/adidas-copa-pure-3-club-turf-boots-kids-ie1186-133561938.html,adidas,AD537FS31HYWLNAFAMZ,mixed,Kids
ADIDAS ADIDAS Women Breaknet Sleek Shoes -White,3999.0,3999.0,0.0,https://www.jumia.com.eg/adidas-adidas-women-breaknet-sleek-shoes-white-130482935.html,adidas,AD537FS2JN7WZNAFAMZ,synthetic,Men
Puma Turino II OG White-Hyperlink B Shoes,6416.0,7539.0,0.0015,https://www.jumia.com.eg/puma-turino-ii-og-white-hyperlink-b-shoes-131477681.html,puma,PU466FS1YNO2TNAFAMZ,textile,Unisex
Waterproof and Dustproof Travel Shoe Bag with Transparent Opening - 3 Pieces,49.99,100.0,0.005,https://www.jumia.com.eg/generic-waterproof-and-dustproof-travel-shoe-bag-with-transparent-opening-3-pieces-133583931.html,adidas,GE810FD1VU3J9NAFAMZ,mixed,Unisex
Dejavu Leather Semi Casual White & Beige Ballerina,809.0,1079.0,0.0025,https://www.jumia.com.eg/dejavu-leather-semi-casual-white-beige-ballerina-96989247.html,dejavu,DE348FS188HG9NAFAMZ,leather,Unisex
Kochi Kids Flat Sneakers - White Beige,370.0,745.0,0.005,https://www.jumia.com.eg/generic-kochi-kids-flat-sneakers-white-beige-130943106.html,adidas,GE810FS2NC8VRNAFAMZ,leather,Kids
"Activ Black, Grey And Sky Blue Textile Comfy Sneakers",1329.0,2499.0,0.004699999999999999,https://www.jumia.com.eg/activ-black-grey-and-sky-blue-textile-comfy-sneakers-95774134.html,activ,AC452FS0POT0VNAFAMZ,textile,Unisex
Junior High Quality Cotton Blend And Comfy Baby Printed Home Shoes,111.0,185.0,0.004,https://www.jumia.com.eg/junior-high-quality-cotton-blend-and-comfy-baby-printed-home-shoes-45278478.html,junior,JU543FS1G35LINAFAMZ,mixed,Unisex
Toobaco Women Casual Leather Sneakers,275.0,450.0,0.0039000000000000003,https://www.jumia.com.eg/women-casual-leather-sneakers-toobaco-mpg943296.html,toobaco,TO921FS1NIXEINAFAMZ,leather,Men
Defacto Girls Flat Sole Sneakers,960.0,1499.0,0.0036,https://www.jumia.com.eg/defacto-girls-flat-sole-sneakers-133823328.html,defacto,DE196MW30K0WXNAFAMZ,mixed,Kids
Skechers Edgeride Sneakers - Black Pink,6482.0,7619.0,0.0015,https://www.jumia.com.eg/skechers-edgeride-sneakers-black-pink-130119113.html,skechers,SK596FS263VPBNAFAMZ,textile,Unisex
Men's Lace-Up Classic Elegant Shoes - Natural Leather with Non-slip Rubber Sole - Black,800.0,1100.0,0.0027,https://www.jumia.com.eg/generic-mens-lace-up-classic-elegant-shoes-natural-leather-with-non-slip-rubber-sole-black-130152085.html,adidas,NO252FS2M30Y7NAFAMZ,leather,Men
ADIDAS Vl Court 3.0 Shoes Sportswear Shoes - Green,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-vl-court-3.0-shoes-sportswear-shoes-green-133849609.html,adidas,AD537FS35J92PNAFAMZ,leather,Unisex
Women's lightweight mesh sneakers for everyday activities with a comfortable sole - available in different colors and sizes,675.0,1200.0,0.0044,https://www.jumia.com.eg/generic-womens-lightweight-mesh-sneakers-for-everyday-activities-with-a-comfortable-sole-available-in-different-colors-and-sizes-133652186.html,adidas,GE810FS2S3IKHNAFAMZ,mixed,Men
New Half Boot Shoes - Black,364.495,399.99,0.0018,https://www.jumia.com.eg/go-confidently-with-womens-leather-half-boots-with-a-high-rubber-sole-generic-mpg943113.html,adidas,GE810FS0SA1GPNAFAMZ,leather,Unisex
ADIDAS Kaptir Base Shoes,2923.0,4999.0,0.0042,https://www.jumia.com.eg/adidas-kaptir-base-shoes-133686251.html,adidas,AD537FS1WMLUHNAFAMZ,synthetic,Unisex
Activ Self Pattern Velcro Kids Sneakers - White & Light Grey,999.0,1999.0,0.005,https://www.jumia.com.eg/activ-self-pattern-velcro-kids-sneakers-white-light-grey-121868512.html,activ,AC452FS20E0ZGNAFAMZ,leather,Kids
Flat Sneaker Shoes Casual For Kids - White & Silver,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-silver-130233830.html,adidas,GE810FS1PTI7NNAFAMZ,leather,Kids
Skechers Summits Sneakers - Black Black,6318.0,7429.0,0.0015,https://www.jumia.com.eg/skechers-summits-sneakers-black-black-130119107.html,skechers,SK596FS2TBSANNAFAMZ,textile,Unisex
Reebok Court Advance Shoes-Low - White,6350.0,7469.0,0.0015,https://www.jumia.com.eg/reebok-court-advance-shoes-low-white-130148042.html,reebok,RE030FS21VJWNNAFAMZ,leather,Unisex
Casual Easy Wear Shoes - Dark Blue,199.0,450.0,0.005600000000000001,https://www.jumia.com.eg/generic-casual-easy-wear-shoes-dark-blue-121717301.html,adidas,GE810FS1TPNCWNAFAMZ,suede,Unisex
Woman Shoes,330.0,700.0,0.0053,https://www.jumia.com.eg/generic-woman-shoes-132221957.html,adidas,GE810FS2WQEQNNAFAMZ,mixed,Men
Activ Round Toecap Velcro Boys Sneakers - Black & Orange,1319.0,2999.0,0.005600000000000001,https://www.jumia.com.eg/activ-round-toecap-velcro-boys-sneakers-black-orange-133729819.html,activ,AC452FS368XDPNAFAMZ,textile,Kids
Tito Fashion - Slia Flat Sandal - Beige,315.0,550.0,0.0046,https://www.jumia.com.eg/generic-tito-fashion-slia-flat-sandal-beige-103914920.html,adidas,GE810FS1PAEI2NAFAMZ,leather,Unisex
ADIDAS Kids Unisex Football COPA PURE.4 TURF BOOTS GZ2548,1439.4,2399.0,0.004,https://www.jumia.com.eg/adidas-kids-unisex-football-copa-pure.4-turf-boots-gz2548-105252359.html,adidas,AD537FS38AHXENAFAMZ,mixed,Kids
Activ Round Toe Kids Velcro Sneakers - Light Grey,1299.0,3999.0,0.0068000000000000005,https://www.jumia.com.eg/activ-round-toe-kids-velcro-sneakers-light-grey-133595715.html,activ,AC452FS2ICQELNAFAMZ,textile,Kids
ADIDAS Galaxy 7 Running Shoes,2104.0,3599.0,0.0042,https://www.jumia.com.eg/adidas-galaxy-7-running-shoes-133686196.html,adidas,AD537FS2SPVCPNAFAMZ,textile,Unisex
Women Sock Sneakers Beige SE,214.0,214.0,0.0,https://www.jumia.com.eg/generic-women-sock-sneakers-beige-se-133600730.html,adidas,GE810FS1PQNX5NAFAMZ,mixed,Men
Slide Slipper For Kids - Black,122.5,345.0,0.0064,https://www.jumia.com.eg/onda-slide-slipper-for-kids-black-90295656.html,adidas,ON210FS133AYXNAFAMZ,mixed,Kids
Nike W City Rep Tr Laced Shoes - Grey & White,5399.0,6349.0,0.0015,https://www.jumia.com.eg/nike-w-city-rep-tr-laced-shoes-grey-white-91942223.html,nike,NI948FS0J6OWNNAFAMZ,synthetic,Unisex
Puma Puma Rickie Jr Black White-Gum Shoes,4203.0,4939.0,0.0015,https://www.jumia.com.eg/puma-puma-rickie-jr-black-white-gum-shoes-131477652.html,puma,PU466FS22TPB9NAFAMZ,textile,Unisex
Sneaker For Women - Light And Soft Sole - White,249.0,249.0,0.0,https://www.jumia.com.eg/generic-sneaker-for-women-light-and-soft-sole-white-133893655.html,adidas,GE810FS2KNWGPNAFAMZ,leather,Men
Shoe Storage Bags 10 Pack – Dustproof Drawstring Shoe Bags with Clear Window – Waterproof Portable Packing Organizers for Travel & Daily Use – Grey,199.0,249.0,0.002,https://www.jumia.com.eg/generic-shoe-storage-bags-10-pack-dustproof-drawstring-shoe-bags-with-clear-window-waterproof-portable-packing-organizers-for-travel-daily-use-grey-133894119.html,adidas,GE810FD35T05LNAFAMZ,mixed,Unisex
Reebok Lite 4 Shoes-Low - Blue,5146.0,6049.0,0.0015,https://www.jumia.com.eg/reebok-lite-4-shoes-low-blue-130148038.html,reebok,RE030FS3104LJNAFAMZ,mesh,Unisex
Starter Street Basic-1 Lifestyle Kids Sneaker - White/Maroon,1011.0,1090.0,0.0007000000000000001,https://www.jumia.com.eg/starter-street-basic-1-lifestyle-kids-sneaker-whitemaroon-38800064.html,starter,ST352FS0RDYIBNAFAMZ,mixed,Kids
Flat Sneaker Shoes Casual For Kids - White & Light Blue,520.0,750.0,0.0031,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-light-blue-22151051.html,adidas,GE810FS08XTQQNAFAMZ,leather,Kids
Activ Round Toecap Velcro Youth Sneakers - Light Grey & Black,1399.0,2999.0,0.0053,https://www.jumia.com.eg/activ-round-toecap-velcro-youth-sneakers-light-grey-black-133729790.html,activ,AC452FS1TD8M5NAFAMZ,textile,Unisex
Nike Nike Star Runner 4 Kids' Road Running Shoe DX7615-400,2375.0,4750.0,0.005,https://www.jumia.com.eg/nike-nike-star-runner-4-kids-road-running-shoe-dx7615-400-96826470.html,nike,NI948FS04FYDXNAFAMZ,mixed,Kids
ADIDAS IDAS Ultrarun 5 Shoes Kids Sportswear Shoes - White,4599.0,4599.0,0.0,https://www.jumia.com.eg/adidas-idas-ultrarun-5-shoes-kids-sportswear-shoes-white-131457228.html,adidas,AD537FS30ISLXNAFAMZ,textile,Kids
LC Waikiki Man Suit Shoes,879.0,1099.0,0.002,https://www.jumia.com.eg/lc-waikiki-man-suit-shoes-133669756.html,lc waikiki,LC160FS2QPLI1NAFAMZ,mixed,Men
Nike Wmns Air Jordan 1 Mid Sneakers,12511.0,14709.0,0.0015,https://www.jumia.com.eg/nike-wmns-air-jordan-1-mid-sneakers-130986502.html,nike,NI948FS1ZS7K7NAFAMZ,textile,Unisex
Glitter Women Slippers - Beige,405.0,676.0,0.004,https://www.jumia.com.eg/glitter-women-slippers-beige-62018854.html,glitter,GL733FS0RBE0YNAFAMZ,faux leather,Men
Dejavu Semi Square Toecap Mid Heel Slingback Pump - Beige & Black,1124.0,1499.0,0.0025,https://www.jumia.com.eg/dejavu-semi-square-toecap-mid-heel-slingback-pump-beige-black-132957244.html,dejavu,DE348FS2DWC0JNAFAMZ,textile,Unisex
Reebok Zig Dynamica 5 Shoes-Low - White,7294.0,8579.0,0.0015,https://www.jumia.com.eg/reebok-zig-dynamica-5-shoes-low-white-130148053.html,reebok,RE030FS28FBK7NAFAMZ,mesh,Unisex
Sneaker For Women Easy To Wear - Black,199.0,400.0,0.005,https://www.jumia.com.eg/generic-sneaker-for-women-easy-to-wear-black-133710201.html,adidas,GE810FS1TM079NAFAMZ,mixed,Men
Flat Ballerina Knitwear for Women - Beige,229.0,229.0,0.0,https://www.jumia.com.eg/generic-flat-ballerina-knitwear-for-women-beige-132355417.html,adidas,GE810FS2U2VRVNAFAMZ,mixed,Men
mintra a Sports Shoe For Men - jet black/jet black,1076.6,1299.0,0.0017000000000000001,https://www.jumia.com.eg/mintra-a-sports-shoe-for-men-jet-blackjet-black-131931657.html,mintra,MI869FS2WK0K9NAFAMZ,leather,Men
Starter Armelle Women Sneaker - White/Blue,1272.0,1590.0,0.002,https://www.jumia.com.eg/starter-armelle-women-sneaker-whiteblue-133714287.html,starter,ST352FS2Y4C79NAFAMZ,mixed,Men
"Women's Shoes - Medical Silicone Rubber, Soft and Comfortable Footwear",160.0,275.0,0.0042,https://www.jumia.com.eg/generic-womens-shoes-medical-silicone-rubber-soft-and-comfortable-footwear-130819312.html,adidas,GE810FS209UIJNAFAMZ,mixed,Men
Women Sneakers Black,324.0,324.0,0.0,https://www.jumia.com.eg/generic-women-sneakers-black-133944576.html,adidas,GE810FS2RR2HXNAFAMZ,mixed,Men
"Activ Round Toecap Printed Kids Sneakers - Charcoal, Black And Orange",1279.0,2499.0,0.0049,https://www.jumia.com.eg/activ-round-toecap-printed-kids-sneakers-charcoal-black-and-orange-130698039.html,activ,AC452FS36YKW3NAFAMZ,mixed,Kids
Half Boot For Girls Chamois - GRAY,299.0,375.0,0.002,https://www.jumia.com.eg/generic-half-boot-for-girls-chamois-gray-50604569.html,adidas,GE810FS1LH77HNAFAMZ,mixed,Kids
Plastic Shoe Organizer with Adjustable Height - 12 Pieces,239.99,299.0,0.002,https://www.jumia.com.eg/plastic-shoe-organizer-with-adjustable-height-12-pieces-generic-mpg3859151.html,adidas,GE810FD1S0WN9NAFAMZ,mixed,Unisex
Flat Sneaker Shoes Casual For Kids - White & Light Blue,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-light-blue-132342001.html,adidas,GE810FS1TI7B7NAFAMZ,leather,Kids
ADIDAS Runfalcon 5 Wide Running Shoes-JH5185,4199.0,4199.0,0.0,https://www.jumia.com.eg/adidas-runfalcon-5-wide-running-shoes-jh5185-133816417.html,adidas,AD537FS2U30SPNAFAMZ,mixed,Unisex
Activ Multicolored Round Toecap Shape Trekking Sneakers,1789.0,2999.0,0.004,https://www.jumia.com.eg/activ-multicolored-round-toecap-shape-trekking-sneakers-130154216.html,activ,AC452FS2O01INNAFAMZ,mixed,Unisex
Activ Comfy Slip On Textile Black Shoes,2299.0,3999.0,0.0043,https://www.jumia.com.eg/activ-comfy-slip-on-textile-black-shoes-133918626.html,activ,AC452FS2OUU6LNAFAMZ,textile,Unisex
Glitter Women Glitter Ballerina - Bronze,312.0,520.0,0.004,https://www.jumia.com.eg/glitter-women-glitter-ballerina-bronze-48111144.html,glitter,GL733FS0Q9GEONAFAMZ,faux leather,Men
Anta Cross-Training Shoes for Women - Multi Color,4441.5,4799.0,0.0015,https://www.jumia.com.eg/anta-cross-training-shoes-for-women-multi-color-130127038.html,anta,AN244FS30ZVC7NAFAMZ,mixed,Men
Shoozy Casual Slip On Ballerina - Black,299.0,799.0,0.0063,https://www.jumia.com.eg/shoozy-casual-slip-on-ballerina-black-133649597.html,shoozy,SH908FS2YXC3TNAFAMZ,leather,Unisex
"Adding Soft Fur Cleaning Brush, Multifunctional Shoe Brush, Household Soft Fur Liquid Cleaning Shoe Brush tools",45.0,79.0,0.0043,https://www.jumia.com.eg/generic-adding-soft-fur-cleaning-brush-multifunctional-shoe-brush-household-soft-fur-liquid-cleaning-shoe-brush-tools-133655037.html,adidas,GE810FC2V16KXNAFAMZ,mixed,Unisex
Activ Textile Fashionable Kids Sneakers - Light Blue,1199.0,3999.0,0.006999999999999999,https://www.jumia.com.eg/activ-textile-fashionable-kids-sneakers-light-blue-133595729.html,activ,AC452FS36RI7HNAFAMZ,textile,Kids
ADIDAS IDAS Court 24 Shoes - ftwr white,7179.0,7179.0,0.0,https://www.jumia.com.eg/adidas-idas-court-24-shoes-ftwr-white-130079834.html,adidas,AD537FS2DO7MZNAFAMZ,leather,Unisex
"Casual Shoelace Shoes with High Heel, Distinctive Vernet Leather, In An Elegant Black Color, With A Non-slip Rubber Sole",710.0,960.0,0.0026,https://www.jumia.com.eg/generic-casual-shoelace-shoes-with-high-heel-distinctive-vernet-leather-in-an-elegant-black-color-with-a-non-slip-rubber-sole-44357453.html,adidas,CO457FS0L4CY8NAFAMZ,mixed,Unisex
Plastic Boots 5 Floors,169.0,210.0,0.002,https://www.jumia.com.eg/generic-plastic-boots-5-floors-122923570.html,adidas,GE810FD1S0SXMNAFAMZ,mixed,Unisex
Mr Joe Flat Slip On Copper Women Espadrilles 3891,724.25,2698.0,0.0074,https://www.jumia.com.eg/mr-joe-flat-slip-on-copper-women-espadrilles-3891-113664278.html,mr joe,MR207FS33HCFBNAFAMZ,leather,Men
Nike Court Shot Footwear Shoes - Whitemalachite-Gumltbrown,8273.0,9109.0,0.0009,https://www.jumia.com.eg/nike-court-shot-footwear-shoes-whitemalachite-gumltbrown-132049032.html,nike,NI948FS21ABYFNAFAMZ,synthetic,Unisex
White and dark red flat sneakers,560.0,750.0,0.0025,https://www.jumia.com.eg/generic-white-and-dark-red-flat-sneakers-133658803.html,adidas,GE810FS25XC01NAFAMZ,mixed,Unisex
Defacto Boy Flat Sole Faux Leather Sandals,599.0,999.0,0.004,https://www.jumia.com.eg/defacto-boy-flat-sole-faux-leather-sandals-130948568.html,defacto,DE196FS3335TZNAFAMZ,mixed,Kids
Desert Fashion chucky sole sneaker for women,498.0,649.0,0.0023,https://www.jumia.com.eg/desert-fashion-chucky-sole-sneaker-for-women-133871759.html,desert,DE403FS38IWUHNAFAMZ,leather,Men
Nialkaran 8 Pack Plastic Shoe Rack Space Saving Double Deck Shoe Slots Holder Adjustable Shoe Slots for Closet Organizer (Black),199.99,295.99,0.0032,https://www.jumia.com.eg/generic-nialkaran-8-pack-plastic-shoe-rack-space-saving-double-deck-shoe-slots-holder-adjustable-shoe-slots-for-closet-organizer-black-133810418.html,adidas,GE810FD3002JTNAFAMZ,mixed,Unisex
Silver Shoes Women Mastic Medical Loafer Made Of Genuine Leather,650.0,650.0,0.0,https://www.jumia.com.eg/silver-shoes-women-mastic-medical-loafer-made-of-genuine-leather-40022450.html,silver shoes,BR123FS0387N8NAFAMZ,mixed,Men
Reebok Zig Dynamica 5 Shoes-Low - Grey,7294.0,8579.0,0.0015,https://www.jumia.com.eg/reebok-zig-dynamica-5-shoes-low-grey-130148056.html,reebok,RE030FS2QABPJNAFAMZ,mesh,Unisex
ADIDAS IDAS VL Court Base Shoes - Black,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-idas-vl-court-base-shoes-black-130113568.html,adidas,AD537FS3320BJNAFAMZ,leather,Unisex
Defacto Boy Slip On Flat Sole Eva Sandals,399.0,599.0,0.0033,https://www.jumia.com.eg/defacto-boy-slip-on-flat-sole-eva-sandals-130948578.html,defacto,DE196FS33OLFRNAFAMZ,mixed,Kids
Sneakers Casual Shoes-White,249.99,300.0,0.0017000000000000001,https://www.jumia.com.eg/generic-sneakers-casual-shoes-white-133910709.html,adidas,GE810FS35JEJXNAFAMZ,leather,Unisex
LC Waikiki Velcro Boys Boots,679.0,1099.0,0.0038,https://www.jumia.com.eg/lc-waikiki-velcro-boys-boots-131444890.html,lc waikiki,LC160FS1TECHPNAFAMZ,mixed,Kids
ADIDAS IDAS Vl Court 3.0 Shoes,5999.0,5999.0,0.0,https://www.jumia.com.eg/adidas-idas-vl-court-3.0-shoes-132958524.html,adidas,AD537FS2CW403NAFAMZ,synthetic,Unisex
"Crocs Girls' Sandal, Great Design - Pink",79.0,200.0,0.0060999999999999995,https://www.jumia.com.eg/generic-crocs-girls-sandal-great-design-pink-133834615.html,adidas,GE810FS2IA94PNAFAMZ,mixed,Kids
10-layer shoe rack for closet,419.0,419.0,0.0,https://www.jumia.com.eg/generic-10-layer-shoe-rack-for-closet-129519394.html,adidas,GE810FD2GXZAGNAFAMZ,synthetic,Unisex
ADIDAS Ultimashow 2.0 Shoes,2455.0,4199.0,0.0042,https://www.jumia.com.eg/adidas-ultimashow-2.0-shoes-133686203.html,adidas,AD537FS25K3X5NAFAMZ,synthetic,Unisex
Reebok Court Retro Sneakers - Black,5313.0,6249.0,0.0015,https://www.jumia.com.eg/reebok-court-retro-sneakers-black-130977823.html,reebok,RE030FS27418VNAFAMZ,leather,Unisex
Activ Athletic Hiking Water Shoes For Swimming - Purple & Black,425.0,999.0,0.005699999999999999,https://www.jumia.com.eg/activ-athletic-hiking-water-shoes-for-swimming-purple-black-91509670.html,activ,AC452FS04KU1JNAFAMZ,synthetic,Unisex
Women Sock We3 Sneakers - Stylish Comfort for Everyday Wear,229.0,229.0,0.0,https://www.jumia.com.eg/generic-women-sock-we3-sneakers-stylish-comfort-for-everyday-wear-36036799.html,adidas,GE810FS1NE9O7NAFAMZ,mixed,Men
ADIDAS LUT47 Adilette Comfort Swim Sandals/Slippers - Ftwr White,2705.0,3319.0,0.0018,https://www.jumia.com.eg/adidas-lut47-adilette-comfort-swim-sandalsslippers-ftwr-white-51878594.html,adidas,AD537FS0TIU7BNAFAMZ,mixed,Unisex
LC Waikiki Embroidered Girl's Home Slippers,319.0,699.0,0.0054,https://www.jumia.com.eg/lc-waikiki-embroidered-girls-home-slippers-133561581.html,lc waikiki,LC160FS1YK7XXNAFAMZ,synthetic,Kids
Activ Round Toecap Casual Shoes - Black,2379.0,3999.0,0.0040999999999999995,https://www.jumia.com.eg/activ-round-toecap-casual-shoes-black-130483688.html,activ,AC452FS34B6BNNAFAMZ,leather,Unisex
Skechers Skech Fast Shoes - Royal Black,3339.0,3339.0,0.0,https://www.jumia.com.eg/skechers-skech-fast-shoes-royal-black-130149985.html,skechers,SK596FS2MNSMVNAFAMZ,textile/synthetic,Unisex
Flat Sneaker Shoes Casual For Kids - White,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-130233773.html,adidas,GE810FS2A03MBNAFAMZ,leather,Kids
Silver Shoes Women Black Medical Loafer 3 Cm Heel Made Of Genuine Leather,625.0,625.0,0.0,https://www.jumia.com.eg/silver-shoes-women-black-medical-loafer-3-cm-heel-made-of-genuine-leather-53976067.html,silver shoes,BR123FS19AEE7NAFAMZ,leather,Men
ADIDAS IDAS Predator Club Hook-and-Loop Turf Boots Kids,2331.0,2699.0,0.0014000000000000002,https://www.jumia.com.eg/adidas-idas-predator-club-hook-and-loop-turf-boots-kids-130704279.html,adidas,AD537FS39FJWFNAFAMZ,textile,Kids
Dejavu Canvas Buff Beige & Off White Mary Jane Flat,974.0,1299.0,0.0025,https://www.jumia.com.eg/dejavu-canvas-buff-beige-off-white-mary-jane-flat-131471426.html,dejavu,DE348FS2OP62TNAFAMZ,textile,Unisex
Women's Leather Ballerina Flat _ beige,199.0,325.0,0.0039000000000000003,https://www.jumia.com.eg/generic-womens-leather-ballerina-flat-beige-133635451.html,adidas,GE810FS1WQKLDNAFAMZ,mixed,Men
Glitter Women Sneakers - Beige,601.0,940.0,0.0036,https://www.jumia.com.eg/glitter-women-sneakers-beige-133836603.html,glitter,GL733FS25SKUXNAFAMZ,suede,Men
Women's casual sneakers with a comfortable and elegant sole - available in various colors and sizes,650.0,1000.0,0.0034999999999999996,https://www.jumia.com.eg/generic-womens-casual-sneakers-with-a-comfortable-and-elegant-sole-available-in-various-colors-and-sizes-133581015.html,adidas,GE810FS2HWUN9NAFAMZ,leather,Men
Easy Slip On Kids Shoes - For Unisex,164.99,242.5,0.0032,https://www.jumia.com.eg/generic-easy-slip-on-kids-shoes-for-unisex-112313063.html,adidas,GE810FS28ZMFTNAFAMZ,mixed,Kids
"Fashion Sneakers For Women, Excellent Design - Beige",320.0,600.0,0.004699999999999999,https://www.jumia.com.eg/generic-fashion-sneakers-for-women-excellent-design-beige-133808479.html,adidas,GE810FS39KP6PNAFAMZ,faux leather,Men
vbranda Trendy women's sneakers with a modern design L-568-WHITE,337.0,549.0,0.0039000000000000003,https://www.jumia.com.eg/vbranda-trendy-womens-sneakers-with-a-modern-design-l-568-white-133852272.html,vbranda,VB798FS23QW2XNAFAMZ,mixed,Men
Flat Knitted Fabric Shoes,295.0,450.0,0.0034000000000000002,https://www.jumia.com.eg/generic-flat-knitted-fabric-shoes-24427374.html,adidas,TO921FS0S7CT6NAFAMZ,mixed,Unisex
DSN-1 Slippers For KIDS -BLUE,100.0,265.0,0.0062,https://www.jumia.com.eg/onda-dsn-1-slippers-for-kids-blue-19562567.html,adidas,ON210FS19K8ANNAFAMZ,mixed,Kids
ADIDAS Tensaur Sport Training Lace Shoes - White,1636.0,2799.0,0.0042,https://www.jumia.com.eg/adidas-tensaur-sport-training-lace-shoes-white-130113575.html,adidas,AD537FS2LSFRZNAFAMZ,textile,Unisex
Half Boot For Girls Suede - Grey,249.0,300.0,0.0017000000000000001,https://www.jumia.com.eg/generic-half-boot-for-girls-suede-grey-125913852.html,adidas,GE810FS22X0K0NAFAMZ,mixed,Kids
ADIDAS Fortarun 3.0 Running Shoes JI2180,3199.2,3999.0,0.002,https://www.jumia.com.eg/adidas-fortarun-3.0-running-shoes-ji2180-133560528.html,adidas,AD537FS30NQXXNAFAMZ,textile,Unisex
Nike Nike Waffle Nav Men's Shoes FJ4195-001,4399.0,8750.0,0.005,https://www.jumia.com.eg/nike-nike-waffle-nav-mens-shoes-fj4195-001-130729394.html,nike,NI948FS2GY05BNAFAMZ,textile,Men
Flat Sneaker Shoes Casual For Kids - White & Light Blue,575.0,750.0,0.0023,https://www.jumia.com.eg/generic-flat-sneaker-shoes-casual-for-kids-white-light-blue-130233859.html,adidas,GE810FS38LDV7NAFAMZ,leather,Kids
Silver Shoes Women Navy Flat Ballerina From Silver,550.0,550.0,0.0,https://www.jumia.com.eg/silver-shoes-women-navy-flat-ballerina-from-silver-133600657.html,silver shoes,BR123FS2WJQBDNAFAMZ,leather,Men
LC Waikiki Lace-Up Men's Classic Shoes,489.0,799.0,0.0039000000000000003,https://www.jumia.com.eg/lc-waikiki-lace-up-mens-classic-shoes-131444753.html,lc waikiki,LC160FS28TH25NAFAMZ,mixed,Men
4-layer Rattan Plastic Shoe,390.0,600.0,0.0034999999999999996,https://www.jumia.com.eg/generic-4-layer-rattan-plastic-shoe-84804278.html,adidas,GE810FD1FXVGWNAFAMZ,mixed,Unisex
Reebok Energen Plus 2 Sneakers - White,6848.0,8049.0,0.0015,https://www.jumia.com.eg/reebok-energen-plus-2-sneakers-white-130977828.html,reebok,RE030FS30VPHRNAFAMZ,leather,Unisex
ADIDAS IDAS Adidas Star Wars Grand Court 2.0 Shoes Children Sportswear Shoes - White,3199.0,3199.0,0.0,https://www.jumia.com.eg/adidas-idas-adidas-star-wars-grand-court-2.0-shoes-children-sportswear-shoes-white-131457258.html,adidas,AD537FS32B3F9NAFAMZ,synthetic,Unisex
Decathlon Kids’ Hiking Shoes with Rip-tab MH100 Mid – Dark Grey,1099.0,1199.0,0.0008,https://www.jumia.com.eg/decathlon-kids-hiking-shoes-with-rip-tab-mh100-mid-dark-grey-48951719.html,decathlon,DE787FS1ILSI8NAFAMZ,mixed,Kids
